,Number,Store,Address,Review_score,Review_counts,ID,Date,Review_text
1260,20,비건다움 제과점,서울 마포구 성암로 28 Agate 상가 104호,, 92,나비의일상,21.12.4.토,치아바타 맛있어요
1261,20,비건다움 제과점,서울 마포구 성암로 28 Agate 상가 104호,, 92,꽃보다이솝할배,21.10.6.수,"우리동네에 비건빵집이 생겨서 너무 좋아요! 
앞으로 자주 이용하겠습니닷"
1262,20,비건다움 제과점,서울 마포구 성암로 28 Agate 상가 104호,, 92,m_b****,22.2.19.토,ㅎ
1263,20,비건다움 제과점,서울 마포구 성암로 28 Agate 상가 104호,, 92,치코리타50,21.10.31.일,좋아요
1264,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,양양5954,2.1.목,굿
1265,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,Winter0228,23.11.26.일,맛있어용
1266,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,aliolio,23.8.23.수,혼자 있기 편해요.
1267,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,skh1973,1.3.수,그냥
1268,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,류슈아,23.6.23.금,커피맛도 괜찮고 엄마랑가서 주문할때 몇가지 요청이 있었는데 여자직원이 친절하게 들어줘서 좋았어요~
1269,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,여니니,23.12.30.토,굿
1270,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,코스모스아이,23.4.29.토,"비가 오는 날이었지만 아이스커피가 생각나는
날~~"
1271,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,서니니24,23.3.12.일,왠만하면 악평안하는데 추워서 들어간 카페에 라떼 처음 나온게 집에서 전자레인지에 우유돌린맛 스팀거 품도 없고 6시에 문닫는다해서 30분도 못앉았...
1272,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,구름하늘e,23.3.26.일,바닐라라떼 달달해서 맛있어요 !! 자리도 넓어서 좋아요
1273,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,톡추가min326252,23.3.16.목,항상 출근도장 찍는곳~~^^오늘도
1274,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,하늘꽃6399,22.12.31.토,인테리어가 깔끔하고 예쁘나 커피는 실망이네여. 아 이스카페라떼 주문했는데.. 맹맹하고 미지근..ㅜ.ㅜ 다시만들어 주셨는데도 제입엔 진짜 별로네요....
1275,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,톡추가min326252,23.2.28.화,회사 근처 커피솝~~오늘은 카폐라떼로~~^^동료 한잔 나 한잔~^^
1276,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,Clllddo,23.3.29.수,잘생기고 친절하신 분이 커피까지 맛있게 만들어줌 ㅎㅎ
1277,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,톡추가min326252,23.2.18.토,커피는 아메리카노가 깔끔하지요~^^
1278,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,fut****,23.11.1.수,친절해요
1279,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,오마샤리푸,23.5.26.금,
1280,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,eh****,23.1.4.수,출근길 커피 매일 사가는데 항상 맛있게 잘뽑아주셔요!
1281,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,톡추가min326252,22.12.31.토,오늘도 출석~~^^커피가 좋아요
1282,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,톡추가min326252,22.12.23.금,오늘도 도장을 찍네요~~^^항상 친절해서 좋아요~^^
1283,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,톡추가min326252,22.12.21.수,오늘도 커피로 휴식을~~^^
1284,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,톡추가min326252,22.12.22.목,가격도 착하고 친절해요~^^
1285,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,톡추가min326252,22.10.23.일,"오늘도 출근도장을 찍었네요~^^
편하게 대화하기 좋아요"
1286,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,내가일인자다,23.2.2.목,아이스매실을 시킬려고 하였으나 품절이 되었던 점에 서 참 아쉬웠네요 그리고 화장실이 급하여 화장실을 갔는데 휴지가 없으니 휴지가 없다고 여자알바...
1287,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,젤리킹vV,22.11.12.토,"10시전까지 1500원 커피!
가성비 갑!"
1288,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,톡추가min326252,22.10.29.토,점심식사후 간단한 커피는 정답~^^
1289,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,03s****,22.11.15.화,바닐라 라떼 맛있어요
1290,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,개구리의맛집,22.11.13.일,무난한 무난하게
1291,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,경태앤,23.2.9.목,바닐라라떼 내 취향저격
1292,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,톡추가min326252,22.8.17.수,"점심 먹고 매일 들리는 듯~~^^
오늘은 밀크티를 먹어요~~"
1293,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,vcx****,22.11.26.토,굿
1294,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,agn****,22.10.22.토,좋아요
1295,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,코스모스아이,22.8.30.화,"조용하게 커피를 마셨어요
지난번에는자리가 없어서 테이크아웃했거든요"
1296,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,뿌앙98,22.11.1.화,굿
1297,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,톡추가min326252,22.7.7.목,점심먹고 좀 기운내려고 달달한거 먹으러 왔아요~~~^^
1298,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,톡추가min326252,22.7.4.월,편해서 오는곳~~^^출근도장 매일 찍어요
1299,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,톡추가min326252,22.6.20.월,오늘은 동료도 한잔 사줬어요~~^^달달한걸 좋아해요
1300,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,하하4583,22.10.10.월,굿
1301,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,톡추가min326252,22.7.13.수,밀크티 한잔 맜있네옷
1302,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,다솜이1132,22.6.13.월,가성비가 좋아요~
1303,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,고고해라,22.6.10.금,사장님이 친절하세요
1304,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,경태앤,22.12.23.금,맛나요
1305,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,호사맘,22.6.21.화,가성비가 좋고 깨끗한 장소가 좋아요
1306,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,qui****,22.6.13.월,커피가 맛있어요
1307,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,경태앤,22.8.29.월,지난번보다는 바닐라라떼가 아쉬웠어요ㅜ
1308,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,최정선6420,22.4.22.금,디카페인 커피가 있어서 좋아요
1309,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,톡추가min326252,22.3.15.화,커피맛도 좋아요~~^^
1310,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,iambalcony,22.5.13.금,맛잇어용
1311,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,241****,22.6.8.수,맛있어요
1312,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,ott****,22.2.1.화,디카페인인있어 너무 좋아요
1313,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,weiss2,22.5.14.토,굿
1314,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,jyl****,22.5.4.수,굿
1315,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,여나684,22.1.4.화,망고우유 먹었는데 아주 든든하고 맛있네요~! 가성비 좋아요!!^^
1316,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,cho****,22.4.28.목,분위기 짱
1317,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,하시42,22.4.22.금,커피 진짜 맛있었습니다…! 멋져
1318,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,하시42,22.4.29.금,커피 진짜 맛있어요!
1319,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,경태앤,22.6.21.화,굳
1320,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,버니니니,22.2.11.금,굿
1321,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,Madison Kim,21.8.17.화,"친절하신 응대와 취향에 따른 커피 선택, 그리고 저렴한 가격까지 추천할 만한 커피숍 입니다."
1322,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,하시42,22.1.8.토,원두 진짜 맛있었습니다 충격 그 자체…😤👍
1323,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,열무링,22.2.6.일,좋아요
1324,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,www****,21.10.12.화,ㅇ
1325,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,jinny2040,21.8.3.화,벤티사이즈인데 가격이 착해요
1326,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,꼬물7,21.8.13.금,넓고 커피 맛있어요
1327,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,97g****,21.6.19.토,아이스티 먹었는데 굿! 카페가 조용하니 예뻐요!ㅎㅎ
1328,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,순돌호박당근,21.6.12.토,크로와상 완전 맛있어요
1329,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,minji2525,21.7.30.금,좋아요
1330,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,안보이닝,21.9.1.수,굿
1331,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,안보이닝,21.8.26.목,굿
1332,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,vic****,21.8.10.화,굿
1333,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,안보이닝,21.8.9.월,굿
1334,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,ott****,21.4.12.월,디카페인도 있어요^^
1335,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,vic****,21.7.9.금,굿
1336,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,안보이닝,21.7.9.금,굿
1337,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,최정선6420,21.4.12.월,맛있어요
1338,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,jyl****,21.2.8.월,굿
1339,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,park1shin0,21.2.5.금,좋아요
1340,21,커피디지 합정점,서울 마포구 동교로12길 13 1층, 4.63, 137,jyi****,22.6.8.수,맛있어요
1341,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,원호연93,23.12.24.일,케이크 만들기가 처음이라 너무 재밋엇는데 비주얼이 너무 좋으 맛은 크게 기대안햇는데 둘이 끝나고 먹자 마자 뒤로 넘어졋습니다 너ㅓㅓ무 맛잇어요!!...
1342,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,정유진75,23.12.23.토,"저는 떡케이크 만들기 원데이클래스를 신청했는데, 정말 잊을 수 없는 소중한 시간을 보내게 되었어요 💕 따뜻하고 가정적인 분위기 속에서 쌀가루..."
1343,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,룸룸서비스,23.11.21.화,쌀컵케이크 100개 그 어려운걸 해내주신 사장님께 너 무너무 감사드립니다..! 덕분에 회사 10주년 이벤트가 너무너무 빛났었어요!! 쌀케이크가 이렇게 맛...
1344,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,야고YAGO99,23.12.23.토,왠만해서 리뷰잘안쓰는데 여긴 꼭 써야겠어요!!늦은 시간대로 예약해서 처음 베이킹공방 갔는데 정말 친 절하게 설명해주시고 식사하셨냐고 물어봐주...
1345,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,lee****,23.12.24.일,크리스마스 기념으로 산타 할아버지 케이크를 만들러 갔습니다 ! 일단 사장님께서 너무 친절하시고 이해가 잘되게 설명해주셔서 처어어음 하는 베이킹인...
1346,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,whitepo110980,23.8.12.토,엄마랑 같이 떡케이크 만들러 왔습니다 :) 떡 찌는것 부터 진행해서 정말 1부터 다 만드는 느낌이라 완성 후 진짜 뿌듯함 최고였습니다! 저는 앙금 짜는...
1347,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,달2494,23.8.12.토,"원래 동네 문화센터에서 앙금꽃 짜기수업을 들었었어 요~ 그때 기본적인걸 다 배웠다고 생각했는데, 완전 다르네요ㅎㅎ 쌀가루 찌고 앙금을 준비하고 이..."
1348,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,mellow46,23.8.12.토,시루모락 시즌3 오픈을 기다렸어용!!!! 🎊✨️ 아늑하 고 채광도 잘 드는 예쁜 스튜디오라 사진도 잘나오네 요 ㅋㅋㅋㅋㅋㅋ 손재주가 없어서 클래스 잘 ...
1349,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,SunnyHappy,23.8.12.토,"스튜디오 내부 너무 아늑하고 따뜻한 느낌이었고 , 원 데이클래스 너무 재밌었어요! 사장님 친절 그잡채.. 😁 맛도 좋아요! 주변 사람들한테 만든거 나눠..."
1350,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,Uhahaha,23.8.12.토,"아버님 선물로 만들었는데, 너무너무 좋아하세요~❤️
❤️ 처음 해보는 거라 걱정 많이 했는데 친절하게 알
려주셔서 너무 예쁘게 완성됐어요!! 다음번에 ..."
1351,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,올검88,23.8.13.일,여자친구 생일이라 케이크 만들러왔어요 밀가루를 못 먹어서 떡케이크로 선택했는데 여자친구가 엄청 좋아 했어요 처음 해보는 건데도 어렵지 않게 선생...
1352,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,돌체티라떼,23.8.12.토,잘 못하고 있으면 사장님이 지켜봐주시다가 알맞은 타이밍에 도와주세요. 그렇다고 사장님이 만들어주시 는 게 아니라 혼자서 할 수 있도록 잘 이끌어주...
1353,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,로니6734,23.6.15.목,포장해왔어요~ 할머니가 떡 좋아하시는데 이런 떡은 있는지 모르시니까 사다드렸더니 너무 신기하고 맛있다고 좋아하세요🥰 서비스도 감사합니다 사장님💘
1354,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,뚜또히어로,23.6.18.일,"카페너무이뻐요
떡 디저트 서비쓰로 주셨는데 맛있어요💛"
1355,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,chl****,23.8.12.토,다양한 디자인의 쿠키를 원하는 색으로 조합해서 만 들 수 있어요! 설명도 이해하기 쉽게 잘 해주셔서 저 같은 똥손들도 성공할 수 있답니다🤣 친구와...
1356,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,아리아나 벤티,23.4.5.수,비 오는 평일 오후에 갔더니 사람도 없고 빵도 한두종 류 빼고 다 있었던거 같아요! 흑임자를 많이 좋아하진 않지만 제일 유명한 메뉴라고 해서 사봤는데 ...
1357,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,yoo****,23.5.26.금,롤케이크인데 떡케이크라는 독특한 디저트를 먹어볼 수 있어서 좋았고 전체적으로 메뉴가 너무 달지 않고 기분좋은 단맛이라 더더 좋았어요♡
1358,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,커피마시는애옹이,23.6.17.토,"우연히 들어갔는데 음료 맛있게 마셨습니다! 날씨가 
조금 시원하면 야외 좌석도 좋을 것 같아요 디저트 종
류 많던데 배가 불러서 못먹어본게 아쉽네요"
1359,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,뀨덕뀨덕바나나빵,23.5.14.일,"평화롭고 따듯한 느낌의 카페 ;) 캐모마일 티에
로즈마리 넣어주셔서 향을 더 만끽하네요!"
1360,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,lee****,23.5.5.금,"아이디어스로 떡케이크 5번 주문한 단골이에요~❤️ 항상 뇌물로 오는 설기가 맛있다고 생각했었는데, 이 번에 임신하고 며칠째 시루모락설기가 생각나..."
1361,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,kimchi5004,23.5.5.금,아이디어스에서 보고 앙금화과자를 시키면서 알게되 었음. 매장 방문해서 픽업하면서 따로 판매하는 떡들 을 먹어보았는데 색다르면서도 맛있었음. 안내...
1362,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,이안이에요,22.12.18.일,아이랑 체험하기 너무 좋은곳이에요 기나긴 방학중에 가기도 좋을듯해요 내가그린구름케이크 아이가 정말 재밌어하고 맛있었어요👍👍 음료도 귀엽고 ...
1363,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,리뷰는정성스럽게,23.1.29.일,떡 디저트를 맛 볼 수 있는 특별한 곳입니다. 딸기 롤 떡과 흑임자 롤떡을 먹어봤는데 딸기는 그럭저럭인데 흑임자는 고소하게 잘 먹었네요. 음료 중에서...
1364,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,찌즈돈까스,23.2.26.일,딸기요거트롤케익 진짜진짜진짜 꼭 드세용
1365,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,bs****,23.1.4.수,어머나 너무 귀여워요.. 리얼초코릿 시켰는데 눈사람이 나왔어요. 디저트가 떡인데 예쁘기도하면서 맛도 있네요^^ 추천...
1366,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,상도동 귀요미,23.1.6.금,겨울방학 아이와 특별한 시간을 보내고 싶어 들렸어 요~ 직접만들어보는 디저트에 아이가 행복해 하였답 니다 맛도 있고 빵이나 쿠키류보다 훨씬 건강...
1367,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,핑크곤듀39,23.1.4.수,동생이 먹고싶어해서 샀는데 제가 더 많ㅣ 먹었네요 ㅎㅎ 떡케이크 맛집입니다! 특히 롤떡이 정말 맛있네 요 이건 종류별로 다 먹어보고싶어요 서비스로...
1368,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,홍이813,22.9.22.목,키워드 더 선택하고싶은데 다섯개만 선택되는게 아쉽 네요~~~ 매장 귀엽구요 전부터 가보고싶었는데 드디 어 가봤어요 디저트가 떡이라서 신선했고 맛...
1369,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,우리공네,23.1.7.토,가게도 귀엽고 음료도 넘 맛있었어용~!
1370,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,yjs****,23.1.5.목,"축하할 일이 있어서 무지개구름설기 종류별로 주문했
는데 무엇보다 맛있고 친절하시고 약속한 시간에 늦
지않게 준비해 주셨어요~ 커피도 맛있더라구요^^"
1371,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,유이카,22.12.31.토,자주 오는 카페에요~
1372,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,Rospsk,22.9.3.토,리뷰를 잘 안 쓰다 보니 다닌 지 꽤 되었는데 이제야 글을 적네요 ㅠ 집이랑 거리가 멀긴 하지만 생각나서 자주 가는 곳이에요 ~ 처음엔 꽃 얹혀진 케이...
1373,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,지원2630,22.9.16.금,급하게 케이크를 마련하게 되어서 전날 매장방문했는 데 친절하게 상담해주시고 케이크도 넘 예쁘게 만들 어주셨어요~~ㅎㅎ 석류색 1호인데 케이크 아...
1374,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,yun8ing,22.10.21.금,"날이 쫌만 들 추웠으면 더 앉아 있었을텐뎅
야외 테이블에 앉아서 수다수다 하기 좋았어용
청귤민트티 은근 매력있네용 ㅎ"
1375,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,유이카,22.11.12.토,들릴 때마다 디저트 포장해서 먹어요~
1376,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,꽃성우,22.12.28.수,"아이들이랑 다녀왔는데
떡이 정말 맛있네요."
1377,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,혜짱짱걸,22.12.1.목,아메리카노 무난무난 좋습니당
1378,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,hwanguncle82,23.4.26.수,굿
1379,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,alsfus,22.12.29.목,디저트가 맛있음
1380,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,snr****,22.10.23.일,무지개설기 이쁘고 맛나요
1381,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,먹쉬둥나나,22.8.13.토,떡이 이뻐요~ ㅎㅎㅎ 엄청 맛있다는 아니지만 맛있었고 선물용으로 좋을것같아요!
1382,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,캐롤라인217,22.9.16.금,"밀가루를 먹을 수 없어 찾아낸 떡 디저트 가게, 맛있고 아기자기해요~"
1383,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,홍시맛춥파춥스,22.9.8.목,매번 선물하기 좋아서 이용하고있어요 많이 달지않고 맛있어요🫶🏻
1384,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,yun****,23.2.25.토,좋아요
1385,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,유이카,22.7.9.토,떡 디저트 먹고 싶을 때 가면 좋은 곳이에요. 음료도 맛있고 분위기 좋고 주말 저녁에 갔더니 조용하고 좋았어요
1386,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,MP62,23.2.12.일,조아
1387,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,jdy412,22.10.9.일,굿
1388,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,유나72,22.10.9.일,굳
1389,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,리니74,22.6.25.토,떡 롤케이크는 처음인데 쫀득쫀득 달달 너무 맛있었어요 다음에도 홍대쪽 오면 먹으러 올래요^^
1390,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,kim****,23.1.8.일,ㅇ
1391,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,키키617,22.9.30.금,좋아요
1392,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,안빵51,22.4.14.목,롤떡이 다 팔려서 아쉬운 마음으로 앙버떡 먹었는데.. . 너무 맛있어서 눈물났어요... 팥앙금도 직접 만드시 는 건지 너무 맛있고! 떡 자체도 쫄깃하니 맛나...
1393,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,HJqlth,22.8.7.일,색다르고 좋았어용
1394,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,seo****,22.6.11.토,유자오로라는 생각보다 그냥그랬어요 수박주스는 정말 맛있어요ㅎ
1395,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,붕어왕,22.7.31.일,되게 신기한 맛이에요
1396,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,all****,22.7.22.금,떡이 이쁘고 맛있어요
1397,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,kim****,22.11.20.일,ㅇ
1398,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,어쩔,22.5.21.토,여기 좋아요 맛있어서 합정올때마다 들려요^^
1399,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,imh01020,22.6.29.수,
1400,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,kim****,22.11.12.토,ㅇ
1401,22,케이크 작업실 : 스튜디오 시루모락,서울 마포구 월드컵로17길 64 3층 노란문, 4.66, 449,가리정가리,22.1.30.일,자몽블랙티 달달하니 맛있어요ㅎㅎ 디저트 다 먹어보고 싶네요 저는 흑임자케이크? 먹었는데 많이 안달고 딱 좋았어요
